9;-67;1381;-0.10;-0.99;0.08;-0.06;0.06;-0.04;-0.99;0.40;-0.20;0.95;
0;-65;1386;-0.10;-0.99;0.08;-0.06;0.06;-0.04;-1.00;0.41;-0.20;0.96;
-4;-58;1384;-0.10;-0.99;0.08;-0.06;0.06;-0.05;-0.99;0.40;-0.21;0.96;
0;-55;1377;-0.10;-0.99;0.08;-0.06;0.05;-0.04;-0.99;0.40;-0.21;0.96;
13;-55;1387;-0.10;-0.99;0.09;-0.06;0.05;-0.03;-1.00;0.40;-0.19;0.96;
13;-58;1380;-0.10;-0.99;0.09;-0.06;0.06;-0.03;-0.99;0.40;-0.20;0.95;
12;-74;1380;-0.10;-0.99;0.09;-0.06;0.07;-0.03;-0.99;0.40;-0.20;0.96;
1;-53;1388;-0.10;-0.99;0.09;-0.06;0.05;-0.04;-1.00;0.40;-0.20;0.96;
12;-60;1360;-0.10;-0.99;0.09;-0.06;0.06;-0.03;-0.98;0.41;-0.20;0.96;
5;-62;1368;-0.10;-0.99;0.09;-0.06;0.06;-0.04;-0.98;0.40;-0.20;0.95;
6;-60;1388;-0.10;-0.99;0.09;-0.06;0.06;-0.04;-1.00;0.40;-0.20;0.96;
9;-61;1390;-0.10;-0.99;0.09;-0.06;0.06;-0.04;-1.00;0.40;-0.21;0.96;
13;-58;1375;-0.10;-0.99;0.09;-0.06;0.06;-0.03;-0.99;0.41;-0.19;0.96;
14;-70;1384;-0.10;-0.99;0.09;-0.06;0.06;-0.03;-0.99;0.40;-0.20;0.96;
2;-63;1391;-0.10;-0.99;0.09;-0.06;0.06;-0.04;-1.00;0.41;-0.19;0.96;
8;-66;1396;-0.10;-0.99;0.09;-0.06;0.06;-0.04;-1.00;0.41;-0.20;0.96;
14;-58;1385;-0.10;-0.99;0.09;-0.06;0.06;-0.03;-1.00;0.41;-0.20;0.96;
5;-49;1376;-0.10;-0.99;0.09;-0.06;0.05;-0.04;-0.99;0.40;-0.20;0.95;
-3;-63;1383;-0.10;-0.99;0.09;-0.06;0.06;-0.04;-0.99;0.41;-0.20;0.96;
15;-48;1375;-0.10;-0.99;0.09;-0.06;0.05;-0.03;-0.99;0.40;-0.21;0.96;
7;-60;1383;-0.09;-0.99;0.09;-0.06;0.06;-0.04;-0.99;0.40;-0.19;0.96;
0;-58;1380;-0.09;-0.99;0.09;-0.06;0.06;-0.04;-0.99;0.41;-0.21;0.96;
16;-56;1376;-0.09;-0.99;0.09;-0.06;0.05;-0.03;-0.99;0.40;-0.19;0.96;
6;-62;1398;-0.09;-0.99;0.10;-0.06;0.06;-0.04;-1.00;0.40;-0.21;0.96;
4;-62;1396;-0.09;-0.99;0.10;-0.06;0.06;-0.04;-1.00;0.40;-0.20;0.96;
16;-60;1386;-0.09;-0.99;0.10;-0.06;0.06;-0.03;-1.00;0.41;-0.20;0.95;
2;-65;1385;-0.09;-0.99;0.10;-0.06;0.06;-0.04;-1.00;0.41;-0.19;0.96;
4;-66;1376;-0.09;-0.99;0.10;-0.06;0.06;-0.04;-0.99;0.41;-0.20;0.96;
11;-55;1376;-0.09;-0.99;0.10;-0.06;0.05;-0.03;-0.99;0.41;-0.20;0.95;
14;-60;1390;-0.09;-0.99;0.10;-0.06;0.06;-0.03;-1.00;0.41;-0.20;0.95;
7;-65;1371;-0.09;-0.99;0.10;-0.06;0.06;-0.04;-0.99;0.41;-0.20;0.96;
6;-64;1397;-0.09;-0.99;0.10;-0.06;0.06;-0.04;-1.00;0.40;-0.21;0.96;
2;-64;1404;-0.09;-0.99;0.10;-0.06;0.06;-0.04;-1.01;0.41;-0.20;0.96;
11;-55;1390;-0.09;-0.99;0.10;-0.06;0.05;-0.03;-1.00;0.39;-0.20;0.96;
15;-61;1375;-0.09;-0.99;0.10;-0.06;0.06;-0.03;-0.99;0.41;-0.20;0.96;
11;-54;1383;-0.09;-0.99;0.10;-0.06;0.05;-0.03;-0.99;0.41;-0.21;0.96;
20;-57;1382;-0.09;-0.99;0.10;-0.06;0.06;-0.03;-0.99;0.41;-0.20;0.96;
10;-53;1400;-0.09;-0.99;0.10;-0.06;0.05;-0.03;-1.01;0.40;-0.20;0.96;
11;-48;1393;-0.09;-0.99;0.10;-0.06;0.05;-0.03;-1.00;0.42;-0.20;0.96;
3;-68;1375;-0.09;-0.99;0.10;-0.06;0.06;-0.04;-0.99;0.41;-0.20;0.96;
-4;-54;1376;-0.09;-0.99;0.10;-0.05;0.05;-0.05;-0.99;0.40;-0.20;0.96;
13;-55;1388;-0.09;-0.99;0.10;-0.05;0.05;-0.03;-1.00;0.41;-0.20;0.96;
6;-65;1379;-0.09;-0.99;0.11;-0.05;0.06;-0.04;-0.99;0.40;-0.20;0.96;
6;-50;1381;-0.09;-0.99;0.11;-0.05;0.05;-0.04;-0.99;0.40;-0.20;0.96;
10;-70;1370;-0.09;-0.99;0.11;-0.05;0.06;-0.03;-0.98;0.40;-0.20;0.96;
12;-54;1371;-0.09;-0.99;0.11;-0.05;0.05;-0.03;-0.99;0.41;-0.20;0.96;
9;-65;1378;-0.09;-0.99;0.11;-0.05;0.06;-0.04;-0.99;0.41;-0.20;0.96;
4;-62;1380;-0.09;-0.99;0.11;-0.05;0.06;-0.04;-0.99;0.40;-0.20;0.96;
11;-64;1374;-0.09;-0.99;0.11;-0.05;0.06;-0.03;-0.99;0.40;-0.20;0.96;
16;-66;1392;-0.09;-0.99;0.11;-0.05;0.06;-0.03;-1.00;0.41;-0.20;0.96;
3;-69;1377;-0.09;-0.99;0.11;-0.05;0.06;-0.04;-0.99;0.40;-0.20;0.96;
-2;-60;1375;-0.09;-0.99;0.11;-0.05;0.06;-0.04;-0.99;0.41;-0.20;0.96;
3;-60;1382;-0.09;-0.99;0.11;-0.05;0.06;-0.04;-0.99;0.41;-0.20;0.96;
8;-65;1379;-0.09;-0.99;0.11;-0.05;0.06;-0.04;-0.99;0.41;-0.20;0.96;
5;-66;1379;-0.09;-0.99;0.11;-0.05;0.06;-0.04;-0.99;0.40;-0.20;0.96;
13;-67;1371;-0.09;-0.99;0.11;-0.05;0.06;-0.03;-0.99;0.41;-0.20;0.96;
-1;-65;1375;-0.09;-0.99;0.11;-0.05;0.06;-0.04;-0.99;0.40;-0.20;0.95;
0;-60;1396;-0.09;-0.99;0.11;-0.05;0.06;-0.04;-1.00;0.41;-0.20;0.96;
6;-61;1389;-0.09;-0.99;0.11;-0.05;0.06;-0.04;-1.00;0.40;-0.20;0.96;
5;-60;1370;-0.09;-0.99;0.11;-0.05;0.06;-0.04;-0.98;0.41;-0.20;0.96;
11;-61;1385;-0.09;-0.99;0.11;-0.05;0.06;-0.03;-1.00;0.40;-0.20;0.95;
12;-67;1386;-0.09;-0.99;0.12;-0.05;0.06;-0.03;-1.00;0.41;-0.20;0.96;
9;-46;1382;-0.09;-0.99;0.12;-0.05;0.05;-0.04;-0.99;0.40;-0.20;0.96;
7;-56;1394;-0.09;-0.99;0.12;-0.05;0.05;-0.04;-1.00;0.40;-0.20;0.96;
2;-57;1392;-0.09;-0.99;0.12;-0.05;0.06;-0.04;-1.00;0.40;-0.21;0.96;
6;-67;1385;-0.09;-0.99;0.12;-0.05;0.06;-0.04;-1.00;0.41;-0.20;0.96;
5;-65;1386;-0.09;-0.99;0.12;-0.05;0.06;-0.04;-1.00;0.40;-0.20;0.96;
0;-63;1376;-0.09;-0.99;0.12;-0.05;0.06;-0.04;-0.99;0.39;-0.20;0.96;
10;-63;1386;-0.09;-0.99;0.12;-0.05;0.06;-0.03;-1.00;0.39;-0.20;0.95;
4;-48;1391;-0.09;-0.99;0.12;-0.05;0.05;-0.04;-1.00;0.41;-0.20;0.96;
-10;-59;1392;-0.09;-0.99;0.12;-0.05;0.06;-0.05;-1.00;0.40;-0.20;0.96;
15;-63;1386;-0.09;-0.99;0.12;-0.05;0.06;-0.03;-1.00;0.41;-0.20;0.96;
25;-70;1382;-0.09;-0.99;0.12;-0.05;0.06;-0.02;-0.99;0.41;-0.21;0.95;
17;-42;1399;-0.09;-0.99;0.12;-0.05;0.04;-0.03;-1.00;0.41;-0.19;0.96;
16;-52;1367;-0.09;-0.99;0.12;-0.05;0.05;-0.03;-0.98;0.40;-0.20;0.96;
18;-65;1382;-0.09;-0.99;0.12;-0.05;0.06;-0.03;-0.99;0.40;-0.20;0.96;
16;-75;1390;-0.09;-0.99;0.12;-0.05;0.07;-0.03;-1.00;0.40;-0.20;0.95;
20;-63;1403;-0.09;-0.99;0.12;-0.05;0.06;-0.03;-1.01;0.41;-0.19;0.95;
11;-62;1383;-0.09;-0.99;0.12;-0.05;0.06;-0.03;-0.99;0.40;-0.21;0.96;
2;-66;1391;-0.09;-0.99;0.12;-0.05;0.06;-0.04;-1.00;0.40;-0.21;0.96;
8;-68;1397;-0.09;-0.99;0.13;-0.05;0.06;-0.04;-1.00;0.41;-0.19;0.96;
0;-65;1373;-0.09;-0.99;0.13;-0.05;0.06;-0.04;-0.99;0.41;-0.20;0.95;
12;-51;1379;-0.09;-0.99;0.13;-0.05;0.05;-0.03;-0.99;0.40;-0.20;0.96;
18;-64;1372;-0.09;-0.99;0.13;-0.05;0.06;-0.03;-0.99;0.41;-0.20;0.96;
3;-62;1394;-0.09;-0.99;0.13;-0.05;0.06;-0.04;-1.00;0.40;-0.19;0.96;
12;-62;1399;-0.09;-0.99;0.13;-0.05;0.06;-0.03;-1.00;0.40;-0.20;0.95;
0;-62;1392;-0.09;-0.99;0.13;-0.05;0.06;-0.04;-1.00;0.40;-0.20;0.96;
12;-69;1376;-0.09;-0.99;0.13;-0.05;0.06;-0.03;-0.99;0.41;-0.20;0.96;
-3;-67;1393;-0.09;-0.99;0.13;-0.05;0.06;-0.04;-1.00;0.40;-0.20;0.96;
6;-57;1384;-0.09;-0.99;0.13;-0.05;0.06;-0.04;-0.99;0.41;-0.21;0.95;
8;-59;1374;-0.09;-0.99;0.13;-0.05;0.06;-0.04;-0.99;0.40;-0.20;0.96;
4;-64;1381;-0.09;-0.99;0.13;-0.05;0.06;-0.04;-0.99;0.41;-0.20;0.96;
6;-57;1400;-0.09;-0.99;0.13;-0.05;0.06;-0.04;-1.01;0.41;-0.20;0.96;
21;-50;1386;-0.08;-0.99;0.13;-0.05;0.05;-0.03;-1.00;0.40;-0.20;0.96;
5;-66;1386;-0.08;-0.99;0.13;-0.05;0.06;-0.04;-1.00;0.40;-0.20;0.96;
12;-61;1385;-0.08;-0.99;0.13;-0.05;0.06;-0.03;-1.00;0.41;-0.20;0.96;
6;-64;1381;-0.08;-0.99;0.13;-0.05;0.06;-0.04;-0.99;0.40;-0.21;0.96;
7;-55;1403;-0.08;-0.99;0.13;-0.05;0.05;-0.04;-1.01;0.40;-0.20;0.96;
8;-66;1382;-0.08;-0.99;0.13;-0.05;0.06;-0.04;-0.99;0.41;-0.20;0.96;
-1;-53;1386;-0.08;-0.99;0.14;-0.05;0.05;-0.04;-1.00;0.41;-0.20;0.96;
10;-71;1378;-0.08;-0.99;0.14;-0.05;0.07;-0.03;-0.99;0.41;-0.20;0.95;
10;-61;1380;-0.08;-0.99;0.14;-0.05;0.06;-0.03;-0.99;0.41;-0.20;0.96;
19;-61;1386;-0.08;-0.99;0.14;-0.05;0.06;-0.03;-1.00;0.41;-0.20;0.96;
2;-57;1384;-0.08;-0.99;0.14;-0.05;0.06;-0.04;-0.99;0.40;-0.20;0.96;
7;-50;1381;-0.08;-0.99;0.14;-0.05;0.05;-0.04;-0.99;0.40;-0.19;0.96;
7;-66;1390;-0.08;-0.99;0.14;-0.05;0.06;-0.04;-1.00;0.41;-0.20;0.96;
7;-69;1379;-0.08;-0.99;0.14;-0.05;0.06;-0.04;-0.99;0.41;-0.20;0.96;
0;-64;1387;-0.08;-0.99;0.14;-0.05;0.06;-0.04;-1.00;0.40;-0.20;0.96;
0;-57;1369;-0.08;-0.99;0.14;-0.05;0.06;-0.04;-0.98;0.40;-0.20;0.96;
9;-66;1387;-0.08;-0.99;0.14;-0.05;0.06;-0.04;-1.00;0.40;-0.20;0.96;
11;-64;1387;-0.08;-0.99;0.14;-0.05;0.06;-0.03;-1.00;0.40;-0.20;0.96;
6;-54;1388;-0.08;-0.99;0.14;-0.05;0.05;-0.04;-1.00;0.41;-0.20;0.96;
18;-62;1383;-0.08;-0.99;0.14;-0.05;0.06;-0.03;-0.99;0.41;-0.20;0.96;
12;-55;1393;-0.08;-0.99;0.14;-0.05;0.05;-0.03;-1.00;0.41;-0.20;0.96;
12;-62;1385;-0.08;-0.99;0.14;-0.05;0.06;-0.03;-1.00;0.40;-0.20;0.96;
10;-57;1386;-0.08;-0.99;0.14;-0.05;0.06;-0.03;-1.00;0.41;-0.20;0.97;
2;-63;1369;-0.08;-0.99;0.14;-0.05;0.06;-0.04;-0.98;0.40;-0.20;0.96;
14;-53;1370;-0.08;-0.99;0.14;-0.05;0.05;-0.03;-0.98;0.41;-0.20;0.96;
4;-54;1393;-0.08;-0.98;0.14;-0.05;0.05;-0.04;-1.00;0.40;-0.20;0.96;
12;-61;1374;-0.08;-0.98;0.15;-0.05;0.06;-0.03;-0.99;0.41;-0.20;0.96;
11;-71;1398;-0.08;-0.98;0.15;-0.05;0.07;-0.03;-1.00;0.40;-0.20;0.96;
13;-59;1381;-0.08;-0.98;0.15;-0.05;0.06;-0.03;-0.99;0.40;-0.20;0.96;
12;-39;1375;-0.08;-0.98;0.15;-0.05;0.04;-0.03;-0.99;0.41;-0.20;0.96;
-2;-60;1390;-0.08;-0.98;0.15;-0.05;0.06;-0.04;-1.00;0.41;-0.20;0.96;
7;-64;1392;-0.08;-0.98;0.15;-0.05;0.06;-0.04;-1.00;0.40;-0.20;0.96;
13;-57;1375;-0.08;-0.98;0.15;-0.05;0.06;-0.03;-0.99;0.40;-0.20;0.96;
14;-61;1379;-0.08;-0.98;0.15;-0.05;0.06;-0.03;-0.99;0.40;-0.20;0.96;
9;-62;1378;-0.08;-0.98;0.15;-0.05;0.06;-0.04;-0.99;0.41;-0.21;0.96;
25;-62;1393;-0.08;-0.98;0.15;-0.05;0.06;-0.02;-1.00;0.40;-0.20;0.95;
