9;-67;1381;-0.10;-0.99;0.08;-0.06;0.06;-0.04;-0.99;0.40;-0.20;0.95;
-1;-59;1376;-0.08;-0.98;0.15;-0.05;0.06;-0.04;-0.99;0.41;-0.20;0.96;
10;-68;1396;-0.08;-0.98;0.15;-0.05;0.06;-0.03;-1.00;0.41;-0.20;0.96;
0;-57;1392;-0.08;-0.98;0.15;-0.05;0.06;-0.04;-1.00;0.41;-0.19;0.96;
17;-60;1390;-0.08;-0.98;0.15;-0.05;0.06;-0.03;-1.00;0.41;-0.20;0.95;
18;-69;1388;-0.08;-0.98;0.15;-0.05;0.06;-0.03;-1.00;0.40;-0.19;0.96;
9;-61;1388;-0.08;-0.98;0.15;-0.05;0.06;-0.04;-1.00;0.40;-0.21;0.96;
15;-54;1391;-0.08;-0.98;0.15;-0.05;0.05;-0.03;-1.00;0.40;-0.20;0.96;
14;-72;1407;-0.08;-0.98;0.15;-0.05;0.07;-0.03;-1.01;0.41;-0.20;0.96;
11;-55;1383;-0.08;-0.98;0.15;-0.05;0.05;-0.03;-0.99;0.41;-0.20;0.96;
7;-45;1381;-0.08;-0.98;0.16;-0.04;0.05;-0.04;-0.99;0.40;-0.20;0.96;
1;-57;1377;-0.08;-0.98;0.16;-0.04;0.06;-0.04;-0.99;0.39;-0.20;0.96;
5;-59;1380;-0.08;-0.98;0.16;-0.04;0.06;-0.04;-0.99;0.41;-0.21;0.96;
3;-57;1404;-0.08;-0.98;0.16;-0.04;0.06;-0.04;-1.01;0.40;-0.19;0.96;
6;-61;1383;-0.08;-0.98;0.16;-0.04;0.06;-0.04;-0.99;0.41;-0.21;0.96;
2;-54;1392;-0.08;-0.98;0.16;-0.04;0.05;-0.04;-1.00;0.40;-0.19;0.96;
8;-51;1379;-0.08;-0.98;0.16;-0.04;0.05;-0.04;-0.99;0.40;-0.20;0.95;
4;-61;1383;-0.08;-0.98;0.16;-0.04;0.06;-0.04;-0.99;0.40;-0.20;0.96;
9;-57;1392;-0.08;-0.98;0.16;-0.04;0.06;-0.04;-1.00;0.41;-0.20;0.96;
10;-48;1381;-0.08;-0.98;0.16;-0.04;0.05;-0.03;-0.99;0.40;-0.19;0.96;
9;-59;1400;-0.08;-0.98;0.16;-0.04;0.06;-0.04;-1.01;0.41;-0.20;0.96;
6;-67;1381;-0.08;-0.98;0.16;-0.04;0.06;-0.04;-0.99;0.41;-0.19;0.96;
6;-62;1387;-0.08;-0.98;0.16;-0.04;0.06;-0.04;-1.00;0.41;-0.20;0.96;
15;-67;1395;-0.08;-0.98;0.16;-0.04;0.06;-0.03;-1.00;0.41;-0.20;0.96;
9;-68;1384;-0.08;-0.98;0.16;-0.04;0.06;-0.04;-0.99;0.41;-0.20;0.95;
-4;-53;1369;-0.08;-0.98;0.16;-0.04;0.05;-0.05;-0.98;0.41;-0.20;0.95;
15;-64;1391;-0.08;-0.98;0.16;-0.04;0.06;-0.03;-1.00;0.40;-0.20;0.95;
-4;-52;1388;-0.08;-0.98;0.16;-0.04;0.05;-0.05;-1.00;0.40;-0.20;0.96;
2;-58;1367;-0.08;-0.98;0.16;-0.04;0.06;-0.04;-0.98;0.40;-0.20;0.96;
-5;-70;1374;-0.08;-0.98;0.17;-0.04;0.06;-0.05;-0.99;0.40;-0.20;0.96;
16;-62;1380;-0.08;-0.98;0.17;-0.04;0.06;-0.03;-0.99;0.40;-0.20;0.96;
15;-46;1373;-0.08;-0.98;0.17;-0.04;0.05;-0.03;-0.99;0.40;-0.20;0.96;
9;-51;1373;-0.08;-0.98;0.17;-0.04;0.05;-0.04;-0.99;0.40;-0.20;0.96;
-3;-57;1382;-0.08;-0.98;0.17;-0.04;0.06;-0.04;-0.99;0.41;-0.20;0.96;
13;-61;1381;-0.08;-0.98;0.17;-0.04;0.06;-0.03;-0.99;0.40;-0.20;0.95;
23;-50;1394;-0.08;-0.98;0.17;-0.04;0.05;-0.02;-1.00;0.41;-0.20;0.96;
18;-70;1387;-0.08;-0.98;0.17;-0.04;0.06;-0.03;-1.00;0.41;-0.20;0.96;
11;-57;1382;-0.08;-0.98;0.17;-0.04;0.06;-0.03;-0.99;0.41;-0.20;0.96;
3;-64;1396;-0.08;-0.98;0.17;-0.04;0.06;-0.04;-1.00;0.39;-0.20;0.96;
4;-58;1382;-0.08;-0.98;0.17;-0.04;0.06;-0.04;-0.99;0.40;-0.20;0.96;
6;-59;1375;-0.08;-0.98;0.17;-0.04;0.06;-0.04;-0.99;0.41;-0.20;0.95;
4;-50;1381;-0.08;-0.98;0.17;-0.04;0.05;-0.04;-0.99;0.41;-0.20;0.96;
3;-53;1402;-0.07;-0.98;0.17;-0.04;0.05;-0.04;-1.01;0.41;-0.20;0.95;
11;-62;1392;-0.07;-0.98;0.17;-0.04;0.06;-0.03;-1.00;0.40;-0.20;0.96;
25;-56;1388;-0.07;-0.98;0.17;-0.04;0.05;-0.02;-1.00;0.40;-0.20;0.96;
0;-57;1389;-0.07;-0.98;0.17;-0.04;0.06;-0.04;-1.00;0.40;-0.20;0.96;
12;-69;1385;-0.07;-0.98;0.17;-0.04;0.06;-0.03;-1.00;0.41;-0.20;0.96;
10;-59;1381;-0.07;-0.98;0.17;-0.04;0.06;-0.03;-0.99;0.40;-0.20;0.96;
7;-58;1390;-0.07;-0.98;0.17;-0.04;0.06;-0.04;-1.00;0.41;-0.20;0.95;
14;-56;1384;-0.07;-0.98;0.18;-0.04;0.05;-0.03;-0.99;0.41;-0.20;0.96;
-1;-66;1386;-0.07;-0.98;0.18;-0.04;0.06;-0.04;-1.00;0.41;-0.20;0.96;
-9;-49;1392;-0.07;-0.98;0.18;-0.04;0.05;-0.05;-1.00;0.41;-0.19;0.96;
-1;-46;1368;-0.07;-0.98;0.18;-0.04;0.05;-0.04;-0.98;0.41;-0.20;0.96;
3;-53;1381;-0.07;-0.98;0.18;-0.04;0.05;-0.04;-0.99;0.40;-0.19;0.96;
10;-61;1381;-0.07;-0.98;0.18;-0.04;0.06;-0.03;-0.99;0.41;-0.20;0.96;
7;-63;1385;-0.07;-0.98;0.18;-0.04;0.06;-0.04;-1.00;0.41;-0.20;0.96;
11;-65;1386;-0.07;-0.98;0.18;-0.04;0.06;-0.03;-1.00;0.41;-0.21;0.96;
6;-57;1390;-0.07;-0.98;0.18;-0.04;0.06;-0.04;-1.00;0.40;-0.20;0.96;
7;-63;1380;-0.07;-0.98;0.18;-0.04;0.06;-0.04;-0.99;0.40;-0.21;0.96;
22;-59;1391;-0.07;-0.98;0.18;-0.04;0.06;-0.03;-1.00;0.41;-0.20;0.96;
6;-56;1392;-0.07;-0.98;0.18;-0.04;0.05;-0.04;-1.00;0.41;-0.21;0.96;
23;-63;1389;-0.07;-0.98;0.18;-0.04;0.06;-0.02;-1.00;0.40;-0.20;0.96;
14;-61;1370;-0.07;-0.98;0.18;-0.04;0.06;-0.03;-0.98;0.41;-0.20;0.96;
10;-64;1390;-0.07;-0.98;0.18;-0.04;0.06;-0.03;-1.00;0.41;-0.20;0.96;
15;-58;1377;-0.07;-0.98;0.18;-0.04;0.06;-0.03;-0.99;0.40;-0.21;0.95;
7;-67;1376;-0.07;-0.98;0.18;-0.04;0.06;-0.04;-0.99;0.40;-0.19;0.96;
20;-50;1389;-0.07;-0.98;0.18;-0.04;0.05;-0.03;-1.00;0.40;-0.21;0.96;
6;-57;1384;-0.07;-0.98;0.18;-0.04;0.06;-0.04;-0.99;0.41;-0.20;0.96;
4;-57;1368;-0.07;-0.98;0.19;-0.04;0.06;-0.04;-0.98;0.39;-0.21;0.96;
9;-72;1373;-0.07;-0.98;0.19;-0.04;0.07;-0.04;-0.99;0.40;-0.19;0.96;
13;-59;1391;-0.07;-0.98;0.19;-0.04;0.06;-0.03;-1.00;0.40;-0.21;0.96;
8;-52;1391;-0.07;-0.98;0.19;-0.04;0.05;-0.04;-1.00;0.40;-0.19;0.96;
-1;-57;1387;-0.07;-0.98;0.19;-0.04;0.06;-0.04;-1.00;0.41;-0.20;0.96;
15;-67;1382;-0.07;-0.98;0.19;-0.04;0.06;-0.03;-0.99;0.41;-0.20;0.96;
17;-57;1388;-0.07;-0.98;0.19;-0.04;0.06;-0.03;-1.00;0.40;-0.20;0.96;
19;-48;1391;-0.07;-0.98;0.19;-0.04;0.05;-0.03;-1.00;0.41;-0.20;0.96;
3;-62;1392;-0.07;-0.98;0.19;-0.04;0.06;-0.04;-1.00;0.40;-0.21;0.96;
-1;-68;1377;-0.07;-0.98;0.19;-0.04;0.06;-0.04;-0.99;0.40;-0.20;0.96;
1;-65;1375;-0.07;-0.98;0.19;-0.04;0.06;-0.04;-0.99;0.40;-0.20;0.96;
9;-65;1373;-0.07;-0.98;0.19;-0.04;0.06;-0.04;-0.99;0.41;-0.19;0.96;
17;-48;1379;-0.07;-0.98;0.19;-0.04;0.05;-0.03;-0.99;0.41;-0.20;0.96;
14;-57;1398;-0.07;-0.98;0.19;-0.04;0.06;-0.03;-1.00;0.41;-0.19;0.96;
14;-59;1389;-0.07;-0.98;0.19;-0.04;0.06;-0.03;-1.00;0.41;-0.20;0.96;
13;-65;1402;-0.07;-0.98;0.19;-0.04;0.06;-0.03;-1.01;0.40;-0.20;0.96;
14;-65;1380;-0.07;-0.98;0.19;-0.04;0.06;-0.03;-0.99;0.40;-0.21;0.96;
8;-51;1383;-0.07;-0.98;0.19;-0.04;0.05;-0.04;-0.99;0.41;-0.19;0.96;
6;-64;1385;-0.07;-0.98;0.19;-0.04;0.06;-0.04;-1.00;0.40;-0.20;0.96;
4;-50;1397;-0.07;-0.98;0.19;-0.04;0.05;-0.04;-1.00;0.41;-0.20;0.96;
-3;-68;1389;-0.07;-0.98;0.20;-0.04;0.06;-0.04;-1.00;0.41;-0.20;0.96;
11;-57;1389;-0.07;-0.98;0.20;-0.04;0.06;-0.03;-1.00;0.40;-0.20;0.95;
8;-53;1381;-0.07;-0.98;0.20;-0.04;0.05;-0.04;-0.99;0.41;-0.20;0.96;
13;-52;1377;-0.07;-0.98;0.20;-0.04;0.05;-0.03;-0.99;0.40;-0.20;0.96;
11;-56;1401;-0.07;-0.98;0.20;-0.04;0.05;-0.03;-1.01;0.40;-0.20;0.95;
10;-60;1388;-0.07;-0.98;0.20;-0.04;0.06;-0.03;-1.00;0.40;-0.20;0.95;
2;-62;1388;-0.07;-0.98;0.20;-0.04;0.06;-0.04;-1.00;0.41;-0.20;0.96;
18;-68;1380;-0.07;-0.98;0.20;-0.04;0.06;-0.03;-0.99;0.40;-0.20;0.96;
1;-61;1378;-0.07;-0.98;0.20;-0.04;0.06;-0.04;-0.99;0.40;-0.20;0.96;
20;-60;1390;-0.07;-0.98;0.20;-0.04;0.06;-0.03;-1.00;0.39;-0.20;0.95;
9;-59;1384;-0.07;-0.98;0.20;-0.04;0.06;-0.04;-0.99;0.39;-0.20;0.96;
16;-48;1379;-0.07;-0.98;0.20;-0.04;0.05;-0.03;-0.99;0.41;-0.20;0.96;
18;-65;1387;-0.07;-0.98;0.20;-0.04;0.06;-0.03;-1.00;0.41;-0.20;0.96;
16;-62;1382;-0.07;-0.98;0.20;-0.04;0.06;-0.03;-0.99;0.40;-0.20;0.96;
2;-63;1383;-0.07;-0.98;0.20;-0.04;0.06;-0.04;-0.99;0.40;-0.20;0.96;
14;-69;1364;-0.07;-0.98;0.20;-0.04;0.06;-0.03;-0.98;0.40;-0.21;0.96;
13;-47;1385;-0.07;-0.98;0.20;-0.04;0.05;-0.03;-1.00;0.40;-0.20;0.95;
4;-56;1364;-0.07;-0.98;0.20;-0.04;0.05;-0.04;-0.98;0.40;-0.20;0.96;
23;-64;1379;-0.07;-0.98;0.20;-0.04;0.06;-0.02;-0.99;0.40;-0.20;0.96;
2;-58;1393;-0.07;-0.98;0.21;-0.04;0.06;-0.04;-1.00;0.41;-0.20;0.96;
5;-57;1370;-0.07;-0.98;0.21;-0.04;0.06;-0.04;-0.98;0.41;-0.21;0.95;
3;-58;1362;-0.07;-0.98;0.21;-0.04;0.06;-0.04;-0.98;0.41;-0.20;0.96;
9;-58;1382;-0.07;-0.98;0.21;-0.04;0.06;-0.04;-0.99;0.40;-0.20;0.96;
5;-64;1383;-0.07;-0.98;0.21;-0.04;0.06;-0.04;-0.99;0.40;-0.20;0.96;
12;-61;1390;-0.07;-0.98;0.21;-0.04;0.06;-0.03;-1.00;0.41;-0.20;0.96;
8;-50;1387;-0.07;-0.98;0.21;-0.04;0.05;-0.04;-1.00;0.39;-0.20;0.96;
-16;-59;1389;-0.07;-0.98;0.21;-0.04;0.06;-0.05;-1.00;0.40;-0.20;0.96;
-1;-57;1375;-0.07;-0.97;0.21;-0.04;0.06;-0.04;-0.99;0.41;-0.20;0.96;
17;-59;1371;-0.07;-0.97;0.21;-0.04;0.06;-0.03;-0.99;0.40;-0.21;0.96;
15;-70;1389;-0.07;-0.97;0.21;-0.04;0.06;-0.03;-1.00;0.41;-0.20;0.96;
17;-60;1386;-0.07;-0.97;0.21;-0.04;0.06;-0.03;-1.00;0.40;-0.20;0.96;
3;-57;1383;-0.07;-0.97;0.21;-0.04;0.06;-0.04;-0.99;0.41;-0.20;0.97;
12;-53;1377;-0.07;-0.97;0.21;-0.04;0.05;-0.03;-0.99;0.40;-0.20;0.96;
13;-61;1401;-0.07;-0.97;0.21;-0.04;0.06;-0.03;-1.01;0.41;-0.19;0.96;
18;-63;1382;-0.07;-0.97;0.21;-0.04;0.06;-0.03;-0.99;0.40;-0.20;0.96;
12;-67;1391;-0.07;-0.97;0.21;-0.04;0.06;-0.03;-1.00;0.41;-0.19;0.96;
6;-63;1387;-0.07;-0.97;0.21;-0.04;0.06;-0.04;-1.00;0.39;-0.20;0.96;
13;-53;1384;-0.07;-0.97;0.21;-0.04;0.05;-0.03;-0.99;0.40;-0.19;0.96;
5;-54;1380;-0.06;-0.97;0.21;-0.04;0.05;-0.04;-0.99;0.41;-0.20;0.96;
4;-58;1380;-0.06;-0.97;0.22;-0.04;0.06;-0.04;-0.99;0.40;-0.20;0.96;
13;-55;1403;-0.06;-0.97;0.22;-0.04;0.05;-0.03;-1.01;0.39;-0.21;0.96;
6;-60;1378;-0.06;-0.97;0.22;-0.04;0.06;-0.04;-0.99;0.41;-0.20;0.96;
6;-51;1380;-0.06;-0.97;0.22;-0.03;0.05;-0.04;-0.99;0.40;-0.21;0.96;
